region_date,date,size_rank,region_name,latitude,longitude,list_price,sale_price,list_divided_by_sale,list_minus_sale
losangeles-longbeach-anaheim20190112,2019-01-12,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,764311.0,626250.0,81.93654153871918,138061.0
sacramento20190112,2019-01-12,25,"Sacramento, CA",38.5810606,-121.493895,465910.0,388500.0,83.38520315082312,77410.0
stockton20190112,2019-01-12,77,"Stockton, CA",37.9577016,-121.2907796,407120.0,391688.0,96.2094714089212,15432.0
stockton20190119,2019-01-19,77,"Stockton, CA",37.9577016,-121.2907796,404433.0,386313.0,95.51965344074296,18120.0
ventura20190119,2019-01-19,66,"Ventura, CA",34.4458248,-119.0779359,673890.0,571938.0,84.87112139963496,101952.0
bakersfield20190119,2019-01-19,63,"Bakersfield, CA",35.3738712,-119.0194639,255835.0,230625.0,90.1459925342506,25210.0
losangeles-longbeach-anaheim20190119,2019-01-19,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,764311.0,626250.0,81.93654153871918,138061.0
fresno20190119,2019-01-19,56,"Fresno, CA",36.7394421,-119.7848307,326061.0,276375.0,84.76174703506399,49686.0
sacramento20190119,2019-01-19,25,"Sacramento, CA",38.5810606,-121.493895,467205.0,388125.0,83.07381128198543,79080.0
sandiego20190119,2019-01-19,17,"San Diego, CA",32.7174202,-117.1627728,701291.0,572250.0,81.59950719458826,129041.0
riverside20190119,2019-01-19,13,"Riverside, CA",33.9533546,-117.3961623,396584.0,365875.0,92.25662154802008,30709.0
sanfrancisco20190119,2019-01-19,11,"San Francisco, CA",37.7790262,-122.419906,784304.0,726768.0,92.66406903445603,57536.0
sanjose20190119,2019-01-19,34,"San Jose, CA",37.3361905,-121.890583,1020299.0,969500.0,95.02116536427069,50799.0
ventura20190126,2019-01-26,66,"Ventura, CA",34.4458248,-119.0779359,677821.0,570813.0,84.21294117473492,107008.0
bakersfield20190126,2019-01-26,63,"Bakersfield, CA",35.3738712,-119.0194639,256313.0,230000.0,89.73403611990027,26313.0
fresno20190126,2019-01-26,56,"Fresno, CA",36.7394421,-119.7848307,327112.0,275500.0,84.22191787522316,51612.0
stockton20190126,2019-01-26,77,"Stockton, CA",37.9577016,-121.2907796,403089.0,384625.0,95.41937388517177,18464.0
sandiego20190126,2019-01-26,17,"San Diego, CA",32.7174202,-117.1627728,702330.0,572250.0,81.4787920208449,130080.0
riverside20190126,2019-01-26,13,"Riverside, CA",33.9533546,-117.3961623,397581.0,363375.0,91.39647015325178,34206.0
sanfrancisco20190126,2019-01-26,11,"San Francisco, CA",37.7790262,-122.419906,790724.0,718317.0,90.84294899358056,72407.0
losangeles-longbeach-anaheim20190126,2019-01-26,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,764311.0,621250.0,81.28235757433819,143061.0
sacramento20190126,2019-01-26,25,"Sacramento, CA",38.5810606,-121.493895,468727.0,385375.0,82.21736746549698,83352.0
sanjose20190126,2019-01-26,34,"San Jose, CA",37.3361905,-121.890583,1022915.0,955750.0,93.4339607885308,67165.0
ventura20190202,2019-02-02,66,"Ventura, CA",34.4458248,-119.0779359,681506.0,569750.0,83.60161172462165,111756.0
fresno20190202,2019-02-02,56,"Fresno, CA",36.7394421,-119.7848307,328399.0,272750.0,83.05445509882794,55649.0
bakersfield20190202,2019-02-02,63,"Bakersfield, CA",35.3738712,-119.0194639,255710.0,234875.0,91.85209807985608,20835.0
stockton20190202,2019-02-02,77,"Stockton, CA",37.9577016,-121.2907796,401718.0,394625.0,98.23433353745662,7093.0
sandiego20190202,2019-02-02,17,"San Diego, CA",32.7174202,-117.1627728,705707.0,571313.0,80.95611918260694,134394.0
riverside20190202,2019-02-02,13,"Riverside, CA",33.9533546,-117.3961623,397830.0,364000.0,91.49636779528944,33830.0
sanfrancisco20190202,2019-02-02,11,"San Francisco, CA",37.7790262,-122.419906,800694.0,713504.0,89.11069647081156,87190.0
losangeles-longbeach-anaheim20190202,2019-02-02,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,766643.0,615750.0,80.3176967636827,150893.0
sacramento20190202,2019-02-02,25,"Sacramento, CA",38.5810606,-121.493895,471240.0,392875.0,83.37046939988116,78365.0
sanjose20190202,2019-02-02,34,"San Jose, CA",37.3361905,-121.890583,1041237.0,984500.0,94.5510003966436,56737.0
ventura20190209,2019-02-09,66,"Ventura, CA",34.4458248,-119.0779359,683963.0,564375.0,82.51542846615972,119588.0
bakersfield20190209,2019-02-09,63,"Bakersfield, CA",35.3738712,-119.0194639,255697.0,232250.0,90.83016226236522,23447.0
fresno20190209,2019-02-09,56,"Fresno, CA",36.7394421,-119.7848307,329135.0,276500.0,84.0080817901469,52635.0
stockton20190209,2019-02-09,77,"Stockton, CA",37.9577016,-121.2907796,400375.0,405125.0,101.1863877614736,-4750.0
sandiego20190209,2019-02-09,17,"San Diego, CA",32.7174202,-117.1627728,709616.0,564813.0,79.59417487768033,144803.0
riverside20190209,2019-02-09,13,"Riverside, CA",33.9533546,-117.3961623,398055.0,362500.0,91.06781726143372,35555.0
sanfrancisco20190209,2019-02-09,11,"San Francisco, CA",37.7790262,-122.419906,811147.0,716611.0,88.34539238880252,94536.0
losangeles-longbeach-anaheim20190209,2019-02-09,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,767668.0,618250.0,80.53611717565406,149418.0
sacramento20190209,2019-02-09,25,"Sacramento, CA",38.5810606,-121.493895,474565.0,394625.0,83.15509993362342,79940.0
sanjose20190209,2019-02-09,34,"San Jose, CA",37.3361905,-121.890583,1067301.0,949500.0,88.96271998246043,117801.0
ventura20190216,2019-02-16,66,"Ventura, CA",34.4458248,-119.0779359,684946.0,578250.0,84.42271361537989,106696.0
fresno20190216,2019-02-16,56,"Fresno, CA",36.7394421,-119.7848307,330423.0,273113.0,82.65556574451537,57310.0
bakersfield20190216,2019-02-16,63,"Bakersfield, CA",35.3738712,-119.0194639,255722.0,235869.0,92.23649118965126,19853.0
stockton20190216,2019-02-16,77,"Stockton, CA",37.9577016,-121.2907796,400375.0,411375.0,102.7474242897284,-11000.0
sandiego20190216,2019-02-16,17,"San Diego, CA",32.7174202,-117.1627728,712213.0,566063.0,79.47945347810276,146150.0
riverside20190216,2019-02-16,13,"Riverside, CA",33.9533546,-117.3961623,398279.0,363500.0,91.26767918971376,34779.0
sanfrancisco20190216,2019-02-16,11,"San Francisco, CA",37.7790262,-122.419906,822907.0,732861.0,89.05757272693026,90046.0
losangeles-longbeach-anaheim20190216,2019-02-16,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,767924.0,620000.0,80.73715628109032,147924.0
sacramento20190216,2019-02-16,25,"Sacramento, CA",38.5810606,-121.493895,478372.0,390813.0,81.69646216751816,87559.0
sanjose20190216,2019-02-16,34,"San Jose, CA",37.3361905,-121.890583,1093107.0,950188.0,86.9254336492219,142919.0
ventura20190223,2019-02-23,66,"Ventura, CA",34.4458248,-119.0779359,685928.0,571875.0,83.37245308545504,114053.0
fresno20190223,2019-02-23,56,"Fresno, CA",36.7394421,-119.7848307,330423.0,270238.0,81.78546892922103,60185.0
bakersfield20190223,2019-02-23,63,"Bakersfield, CA",35.3738712,-119.0194639,256753.0,234556.0,91.3547261375719,22197.0
stockton20190223,2019-02-23,77,"Stockton, CA",37.9577016,-121.2907796,401450.0,410000.0,102.12977954913438,-8550.0
sandiego20190223,2019-02-23,17,"San Diego, CA",32.7174202,-117.1627728,715057.0,569188.0,79.6003675231485,145869.0
riverside20190223,2019-02-23,13,"Riverside, CA",33.9533546,-117.3961623,398528.0,366563.0,91.97923357957282,31965.0
sanfrancisco20190223,2019-02-23,11,"San Francisco, CA",37.7790262,-122.419906,831842.0,757875.0,91.10804696084112,73967.0
losangeles-longbeach-anaheim20190223,2019-02-23,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,770486.0,628750.0,81.6043380411844,141736.0
sacramento20190223,2019-02-23,25,"Sacramento, CA",38.5810606,-121.493895,482153.0,399563.0,82.87058257441102,82590.0
sanjose20190223,2019-02-23,34,"San Jose, CA",37.3361905,-121.890583,1118811.0,985188.0,88.05669590306138,133623.0
ventura20190302,2019-03-02,66,"Ventura, CA",34.4458248,-119.0779359,686911.0,578438.0,84.20858015084923,108473.0
fresno20190302,2019-03-02,56,"Fresno, CA",36.7394421,-119.7848307,331500.0,270363.0,81.55746606334841,61137.0
bakersfield20190302,2019-03-02,63,"Bakersfield, CA",35.3738712,-119.0194639,258625.0,231806.0,89.63015949734171,26819.0
stockton20190302,2019-03-02,77,"Stockton, CA",37.9577016,-121.2907796,404970.0,409688.0,101.1650245697212,-4718.0
sandiego20190302,2019-03-02,17,"San Diego, CA",32.7174202,-117.1627728,717914.0,570750.0,79.5011658778071,147164.0
riverside20190302,2019-03-02,13,"Riverside, CA",33.9533546,-117.3961623,400024.0,368063.0,92.01022938623684,31961.0
sanfrancisco20190302,2019-03-02,11,"San Francisco, CA",37.7790262,-122.419906,842324.0,789125.0,93.68425926365629,53199.0
losangeles-longbeach-anaheim20190302,2019-03-02,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,774586.0,634250.0,81.88245075433844,140336.0
sacramento20190302,2019-03-02,25,"Sacramento, CA",38.5810606,-121.493895,486721.0,405188.0,83.24851403576176,81533.0
sanjose20190302,2019-03-02,34,"San Jose, CA",37.3361905,-121.890583,1131972.0,970313.0,85.71881636648257,161659.0
ventura20190309,2019-03-09,66,"Ventura, CA",34.4458248,-119.0779359,687034.0,583938.0,84.99404687395383,103096.0
fresno20190309,2019-03-09,56,"Fresno, CA",36.7394421,-119.7848307,332866.0,276613.0,83.10040677029194,56253.0
bakersfield20190309,2019-03-09,63,"Bakersfield, CA",35.3738712,-119.0194639,259905.0,236056.0,90.82395490660048,23849.0
stockton20190309,2019-03-09,77,"Stockton, CA",37.9577016,-121.2907796,409001.0,403438.0,98.63985662626742,5563.0
sandiego20190309,2019-03-09,17,"San Diego, CA",32.7174202,-117.1627728,720486.0,569750.0,79.07856641211627,150736.0
riverside20190309,2019-03-09,13,"Riverside, CA",33.9533546,-117.3961623,402292.0,373063.0,92.73438199119047,29229.0
sanfrancisco20190309,2019-03-09,11,"San Francisco, CA",37.7790262,-122.419906,855135.0,802875.0,93.88868424283883,52260.0
losangeles-longbeach-anaheim20190309,2019-03-09,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,781208.0,640500.0,81.98840769679778,140708.0
sacramento20190309,2019-03-09,25,"Sacramento, CA",38.5810606,-121.493895,490526.0,407688.0,83.11241402086739,82838.0
sanjose20190309,2019-03-09,34,"San Jose, CA",37.3361905,-121.890583,1134779.0,1016563.0,89.58246495573147,118216.0
ventura20190316,2019-03-16,66,"Ventura, CA",34.4458248,-119.0779359,687279.0,583188.0,84.85462235860545,104091.0
fresno20190316,2019-03-16,56,"Fresno, CA",36.7394421,-119.7848307,334180.0,283125.0,84.72230534442517,51055.0
bakersfield20190316,2019-03-16,63,"Bakersfield, CA",35.3738712,-119.0194639,261137.0,235438.0,90.15880553119628,25699.0
stockton20190316,2019-03-16,77,"Stockton, CA",37.9577016,-121.2907796,412598.0,398438.0,96.5680880663503,14160.0
sandiego20190316,2019-03-16,17,"San Diego, CA",32.7174202,-117.1627728,726200.0,573250.0,78.93830900578354,152950.0
riverside20190316,2019-03-16,13,"Riverside, CA",33.9533546,-117.3961623,404810.0,374313.0,92.4663422346286,30497.0
losangeles-longbeach-anaheim20190316,2019-03-16,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,788639.0,646250.0,81.94497101969343,142389.0
sanfrancisco20190316,2019-03-16,11,"San Francisco, CA",37.7790262,-122.419906,867917.0,806625.0,92.93803439729837,61292.0
sacramento20190316,2019-03-16,25,"Sacramento, CA",38.5810606,-121.493895,496363.0,410500.0,82.70157122912062,85863.0
sanjose20190316,2019-03-16,34,"San Jose, CA",37.3361905,-121.890583,1135151.0,1049188.0,92.42717488686527,85963.0
ventura20190323,2019-03-23,66,"Ventura, CA",34.4458248,-119.0779359,690473.0,595688.0,86.27245381064864,94785.0
fresno20190323,2019-03-23,56,"Fresno, CA",36.7394421,-119.7848307,336781.0,289375.0,85.92379023757279,47406.0
bakersfield20190323,2019-03-23,63,"Bakersfield, CA",35.3738712,-119.0194639,262142.0,240500.0,91.74416919074396,21642.0
sandiego20190323,2019-03-23,17,"San Diego, CA",32.7174202,-117.1627728,733746.0,578375.0,78.82496122636444,155371.0
riverside20190323,2019-03-23,13,"Riverside, CA",33.9533546,-117.3961623,407302.0,377250.0,92.62169103024291,30052.0
sanfrancisco20190323,2019-03-23,11,"San Francisco, CA",37.7790262,-122.419906,883013.0,822188.0,93.1116529428219,60825.0
losangeles-longbeach-anaheim20190323,2019-03-23,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,796070.0,644375.0,80.94451492959162,151695.0
stockton20190323,2019-03-23,77,"Stockton, CA",37.9577016,-121.2907796,415353.0,400938.0,96.52945807542018,14415.0
sacramento20190323,2019-03-23,25,"Sacramento, CA",38.5810606,-121.493895,501210.0,409375.0,81.67734083517887,91835.0
sanjose20190323,2019-03-23,34,"San Jose, CA",37.3361905,-121.890583,1141734.0,1056688.0,92.55115464722957,85046.0
ventura20190330,2019-03-30,66,"Ventura, CA",34.4458248,-119.0779359,694404.0,593250.0,85.4329756164999,101154.0
fresno20190330,2019-03-30,56,"Fresno, CA",36.7394421,-119.7848307,338357.0,292375.0,86.41021169947717,45982.0
bakersfield20190330,2019-03-30,63,"Bakersfield, CA",35.3738712,-119.0194639,264040.0,243225.0,92.11672473867596,20815.0
stockton20190330,2019-03-30,77,"Stockton, CA",37.9577016,-121.2907796,418699.0,399125.0,95.3250425723491,19574.0
sandiego20190330,2019-03-30,17,"San Diego, CA",32.7174202,-117.1627728,739174.0,579875.0,78.44905259113551,159299.0
riverside20190330,2019-03-30,13,"Riverside, CA",33.9533546,-117.3961623,409153.0,377250.0,92.20267234995222,31903.0
sanfrancisco20190330,2019-03-30,11,"San Francisco, CA",37.7790262,-122.419906,898097.0,811813.0,90.39257452146038,86284.0
losangeles-longbeach-anaheim20190330,2019-03-30,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,803756.0,644375.0,80.17047462165135,159381.0
sacramento20190330,2019-03-30,25,"Sacramento, CA",38.5810606,-121.493895,504256.0,411250.0,81.5557970554639,93006.0
sanjose20190330,2019-03-30,34,"San Jose, CA",37.3361905,-121.890583,1151798.0,1076875.0,93.49512674965575,74923.0
ventura20190406,2019-04-06,66,"Ventura, CA",34.4458248,-119.0779359,700644.0,582125.0,83.08427675110327,118519.0
bakersfield20190406,2019-04-06,63,"Bakersfield, CA",35.3738712,-119.0194639,267788.0,241475.0,90.1739435672995,26313.0
fresno20190406,2019-04-06,56,"Fresno, CA",36.7394421,-119.7848307,340853.0,284625.0,83.50373914854791,56228.0
stockton20190406,2019-04-06,77,"Stockton, CA",37.9577016,-121.2907796,422461.0,402125.0,95.1863012207044,20336.0
sandiego20190406,2019-04-06,17,"San Diego, CA",32.7174202,-117.1627728,746730.0,586125.0,78.49222610582139,160605.0
riverside20190406,2019-04-06,13,"Riverside, CA",33.9533546,-117.3961623,410125.0,376000.0,91.6793660469369,34125.0
sanfrancisco20190406,2019-04-06,11,"San Francisco, CA",37.7790262,-122.419906,908067.0,808063.0,88.98715623406643,100004.0
losangeles-longbeach-anaheim20190406,2019-04-06,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,809946.0,644063.0,79.51925190074401,165883.0
sacramento20190406,2019-04-06,25,"Sacramento, CA",38.5810606,-121.493895,506543.0,411438.0,81.22469365878119,95105.0
sanjose20190406,2019-04-06,34,"San Jose, CA",37.3361905,-121.890583,1164474.0,1054375.0,90.54517318548976,110099.0
ventura20190413,2019-04-13,66,"Ventura, CA",34.4458248,-119.0779359,707769.0,584125.0,82.53045838402078,123644.0
fresno20190413,2019-04-13,56,"Fresno, CA",36.7394421,-119.7848307,343507.0,282500.0,82.23995435318639,61007.0
bakersfield20190413,2019-04-13,63,"Bakersfield, CA",35.3738712,-119.0194639,271833.0,246225.0,90.57951021399168,25608.0
stockton20190413,2019-04-13,77,"Stockton, CA",37.9577016,-121.2907796,429585.0,406000.0,94.50981761467465,23585.0
sandiego20190413,2019-04-13,17,"San Diego, CA",32.7174202,-117.1627728,755042.0,586375.0,77.66124268583734,168667.0
riverside20190413,2019-04-13,13,"Riverside, CA",33.9533546,-117.3961623,411347.0,374750.0,91.10313190566602,36597.0
sanfrancisco20190413,2019-04-13,11,"San Francisco, CA",37.7790262,-122.419906,913180.0,835563.0,91.50036137453732,77617.0
losangeles-longbeach-anaheim20190413,2019-04-13,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,815071.0,641563.0,78.71252933793498,173508.0
sacramento20190413,2019-04-13,25,"Sacramento, CA",38.5810606,-121.493895,507025.0,417813.0,82.40481238597702,89212.0
sanjose20190413,2019-04-13,34,"San Jose, CA",37.3361905,-121.890583,1177005.0,1062500.0,90.27149417377156,114505.0
sanfrancisco20190420,2019-04-20,11,"San Francisco, CA",37.7790262,-122.419906,915736.0,820875.0,89.64101007277206,94861.0
riverside20190420,2019-04-20,13,"Riverside, CA",33.9533546,-117.3961623,412593.0,372500.0,90.28267566342618,40093.0
sandiego20190420,2019-04-20,17,"San Diego, CA",32.7174202,-117.1627728,760367.0,582063.0,76.55027111907803,178304.0
sacramento20190420,2019-04-20,25,"Sacramento, CA",38.5810606,-121.493895,507266.0,420188.0,82.83385837016478,87078.0
stockton20190420,2019-04-20,77,"Stockton, CA",37.9577016,-121.2907796,436505.0,403500.0,92.43880367922476,33005.0
losangeles-longbeach-anaheim20190420,2019-04-20,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,818120.0,645938.0,78.95394318681856,172182.0
fresno20190420,2019-04-20,56,"Fresno, CA",36.7394421,-119.7848307,346134.0,278750.0,80.53239496842264,67384.0
bakersfield20190420,2019-04-20,63,"Bakersfield, CA",35.3738712,-119.0194639,275538.0,242463.0,87.99621104892972,33075.0
ventura20190420,2019-04-20,66,"Ventura, CA",34.4458248,-119.0779359,712167.0,585375.0,82.19631069678881,126792.0
sanjose20190420,2019-04-20,34,"San Jose, CA",37.3361905,-121.890583,1177005.0,1072500.0,91.12110823658354,104505.0
ventura20190427,2019-04-27,66,"Ventura, CA",34.4458248,-119.0779359,715827.0,596000.0,83.26034083654291,119827.0
bakersfield20190427,2019-04-27,63,"Bakersfield, CA",35.3738712,-119.0194639,277926.0,239988.0,86.3496038513849,37938.0
fresno20190427,2019-04-27,56,"Fresno, CA",36.7394421,-119.7848307,350049.0,277000.0,79.13177869384,73049.0
sacramento20190427,2019-04-27,25,"Sacramento, CA",38.5810606,-121.493895,507291.0,419938.0,82.78049482446959,87353.0
stockton20190427,2019-04-27,77,"Stockton, CA",37.9577016,-121.2907796,443089.0,400688.0,90.43059069396892,42401.0
sandiego20190427,2019-04-27,17,"San Diego, CA",32.7174202,-117.1627728,766886.0,583313.0,76.06254384615184,183573.0
riverside20190427,2019-04-27,13,"Riverside, CA",33.9533546,-117.3961623,413958.0,374500.0,90.46811512279024,39458.0
sanfrancisco20190427,2019-04-27,11,"San Francisco, CA",37.7790262,-122.419906,915736.0,835438.0,91.23131557566808,80298.0
losangeles-longbeach-anaheim20190427,2019-04-27,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,819388.0,649438.0,79.2589103086694,169950.0
sanjose20190427,2019-04-27,34,"San Jose, CA",37.3361905,-121.890583,1173392.0,1070000.0,91.18862238706248,103392.0
ventura20190504,2019-05-04,66,"Ventura, CA",34.4458248,-119.0779359,716834.0,609500.0,85.02665889173784,107334.0
bakersfield20190504,2019-05-04,63,"Bakersfield, CA",35.3738712,-119.0194639,277951.0,241238.0,86.79155678518876,36713.0
fresno20190504,2019-05-04,56,"Fresno, CA",36.7394421,-119.7848307,353583.0,280188.0,79.24249751826304,73395.0
sacramento20190504,2019-05-04,25,"Sacramento, CA",38.5810606,-121.493895,508814.0,422250.0,82.98710334228225,86564.0
stockton20190504,2019-05-04,77,"Stockton, CA",37.9577016,-121.2907796,450076.0,398938.0,88.6379189292475,51138.0
sandiego20190504,2019-05-04,17,"San Diego, CA",32.7174202,-117.1627728,772084.0,582188.0,75.40474870609934,189896.0
riverside20190504,2019-05-04,13,"Riverside, CA",33.9533546,-117.3961623,415603.0,378250.0,91.01233629208645,37353.0
sanfrancisco20190504,2019-05-04,11,"San Francisco, CA",37.7790262,-122.419906,918549.0,862938.0,93.94577752520551,55611.0
losangeles-longbeach-anaheim20190504,2019-05-04,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,823462.0,651000.0,79.056471336868,172462.0
